epoch,loss
0,3.9680307
1,0.78439355
2,2.598814
3,1.445713
4,0.229268
5,0.30990893
6,0.9222995
7,1.0402311
8,0.62522507
9,0.18262109
10,0.067212686
11,0.24784172
12,0.45439687
13,0.47630644
14,0.31863657
15,0.12966236
16,0.04698119
17,0.098564714
18,0.20476368
19,0.260555
20,0.22260317
21,0.12843174
22,0.048858993
23,0.028847964
24,0.06182905
25,0.10595639
26,0.12133252
27,0.097776845
28,0.055739414
29,0.025677051
30,0.024583306
31,0.04612869
32,0.06894667
33,0.074515104
34,0.060127947
35,0.03806335
36,0.023920923
37,0.024641093
38,0.03498942
39,0.0436034
40,0.042561144
41,0.032783598
42,0.021895457
43,0.017338624
44,0.020663809
45,0.027199436
46,0.0306375
47,0.028252732
48,0.022470135
49,0.018041123
50,0.017798
51,0.020668637
52,0.023210958
53,0.022850368
54,0.019883072
55,0.01677332
56,0.015741875
57,0.01692784
58,0.018600885
59,0.018946178
60,0.017645545
61,0.015900662
62,0.015114835
63,0.015609322
64,0.016512021
65,0.016735127
66,0.015992843
67,0.014931753
68,0.0143892355
69,0.014591514
70,0.015043213
71,0.015109043
72,0.014636116
73,0.014018772
74,0.013728651
75,0.01384572
76,0.014044897
77,0.013979982
78,0.013627088
79,0.013254982
80,0.0131097045
81,0.013172144
82,0.013221175
83,0.013091222
84,0.012831441
85,0.0126185445
86,0.01255203
87,0.012563395
88,0.0125157945
89,0.012359453
90,0.012169816
91,0.012046682
92,0.012003672
93,0.011968178
94,0.011874458
95,0.011733759
96,0.011608551
97,0.011534605
98,0.01148553
99,0.011412464
100,0.011302403
101,0.011186839
102,0.011098745
103,0.011035174
104,0.010966917
105,0.010876746
106,0.01077724
107,0.01069102
108,0.010622458
109,0.0105554545
110,0.010475747
111,0.010387282
112,0.010304377
113,0.010232818
114,0.010164502
115,0.010089685
116,0.010009185
117,0.009931626
118,0.009861532
119,0.009794423
120,0.009723844
121,0.0096496055
122,0.009576851
123,0.009508652
124,0.009442472
125,0.009374338
126,0.009304212
127,0.009235323
128,0.009169553
129,0.009105226
130,0.009039901
131,0.008973635
132,0.008908451
133,0.008845303
134,0.008782993
135,0.008720097
136,0.008656903
137,0.008594707
138,0.008533915
139,0.008473696
140,0.008413249
141,0.008352939
142,0.008293539
143,0.008235123
144,0.0081770485
145,0.008118965
146,0.008061227
147,0.008004266
148,0.00794798
149,0.007891966
150,0.007836113
151,0.007780719
152,0.0077260016
153,0.007671768
154,0.0076177786
155,0.0075640855
156,0.007510867
157,0.007458193
158,0.007405876
159,0.007353834
160,0.007302155
161,0.0072509386
162,0.007200155
163,0.007149687
164,0.007099523
165,0.0070497403
166,0.007000385
167,0.0069513777
168,0.006902671
169,0.006854288
170,0.0068062874
171,0.00675864
172,0.0067113116
173,0.0066642812
174,0.00661759
175,0.0065712533
176,0.006525222
177,0.006479489
178,0.006434068
179,0.006388964
180,0.006344176
181,0.006299694
182,0.006255489
183,0.006211589
184,0.006167995
185,0.006124683
186,0.0060816677
187,0.00603892
188,0.005996473
189,0.005954306
190,0.005912411
191,0.0058707935
192,0.0058294456
193,0.0057883747
194,0.005747574
195,0.0057070213
196,0.0056667477
197,0.0056267413
198,0.0055869864
199,0.00554749
200,0.0055082426
201,0.005469265
202,0.005430525
203,0.005392044
204,0.0053537968
205,0.0053158086
206,0.0052780695
207,0.005240565
208,0.0052032983
209,0.005166277
210,0.0051294942
211,0.005092947
212,0.0050566294
213,0.005020551
214,0.0049847034
215,0.004949084
216,0.004913695
217,0.0048785373
218,0.0048436066
219,0.004808892
220,0.00477441
221,0.0047401437
222,0.004706104
223,0.004672278
224,0.0046386747
225,0.004605284
226,0.004572116
227,0.0045391666
228,0.0045064203
229,0.004473892
230,0.0044415807
231,0.0044094757
232,0.004377581
233,0.004345898
234,0.004314416
235,0.0042831483
236,0.0042520813
237,0.0042212154
238,0.00419056
239,0.004160107
240,0.0041298564
241,0.0040998077
242,0.004069953
243,0.0040403022
244,0.0040108515
245,0.003981596
246,0.003952536
247,0.003923673
248,0.003895001
249,0.00386653
250,0.0038382476
251,0.0038101575
252,0.0037822537
253,0.0037545478
254,0.003727035
255,0.0036997062
256,0.0036725597
257,0.0036456087
258,0.0036188392
259,0.003592262
260,0.0035658642
261,0.0035396507
262,0.0035136237
263,0.0034877765
264,0.003462116
265,0.0034366308
266,0.0034113275
267,0.003386203
268,0.0033612638
269,0.0033364943
270,0.0033119067
271,0.0032874942
272,0.003263256
273,0.0032391935
274,0.0032153074
275,0.003191593
276,0.0031680483
277,0.0031446805
278,0.0031214752
279,0.00309845
280,0.0030755918
281,0.0030529033
282,0.0030303793
283,0.0030080222
284,0.0029858386
285,0.0029638133
286,0.0029419502
287,0.0029202597
288,0.0028987324
289,0.0028773628
290,0.0028561582
291,0.002835115
292,0.002814231
293,0.002793507
294,0.0027729382
295,0.002752531
296,0.002732278
297,0.002712184
298,0.002692251
299,0.0026724704
300,0.002652837
301,0.0026333595
302,0.0026140367
303,0.0025948654
304,0.0025758452
305,0.002556974
306,0.0025382487
307,0.0025196816
308,0.0025012547
309,0.0024829793
310,0.0024648486
311,0.0024468615
312,0.0024290197
313,0.0024113185
314,0.0023937647
315,0.0023763522
316,0.0023590827
317,0.0023419461
318,0.0023249614
319,0.0023081072
320,0.0022913897
321,0.002274816
322,0.002258372
323,0.0022420683
324,0.0022258915
325,0.0022098564
326,0.002193954
327,0.0021781838
328,0.0021625436
329,0.002147035
330,0.0021316553
331,0.0021164012
332,0.0021012789
333,0.002086284
334,0.0020714097
335,0.0020566722
336,0.0020420498
337,0.002027556
338,0.0020131823
339,0.0019989333
340,0.0019848032
341,0.001970799
342,0.0019569115
343,0.0019431384
344,0.001929484
345,0.0019159548
346,0.0019025356
347,0.0018892305
348,0.0018760457
349,0.0018629711
350,0.0018500099
351,0.0018371594
352,0.0018244202
353,0.0018117927
354,0.0017992747
355,0.0017868674
356,0.0017745679
357,0.0017623733
358,0.0017502864
359,0.0017383046
360,0.0017264221
361,0.0017146515
362,0.0017029807
363,0.0016914103
364,0.0016799447
365,0.0016685805
366,0.0016573125
367,0.001646141
368,0.0016350716
369,0.001624098
370,0.0016132211
371,0.0016024428
372,0.0015917539
373,0.0015811638
374,0.0015706657
375,0.0015602573
376,0.0015499458
377,0.00153972
378,0.0015295885
379,0.0015195407
380,0.0015095825
381,0.0014997182
382,0.0014899337
383,0.0014802382
384,0.0014706289
385,0.0014611038
386,0.0014516625
387,0.0014423036
388,0.0014330292
389,0.0014238298
390,0.0014147187
391,0.0014056837
392,0.0013967289
393,0.0013878517
394,0.001379056
395,0.0013703319
396,0.001361691
397,0.0013531226
398,0.0013446265
399,0.0013362056
400,0.0013278598
401,0.0013195891
402,0.0013113869
403,0.0013032543
404,0.001295197
405,0.0012872072
406,0.0012792869
407,0.0012714363
408,0.0012636525
409,0.0012559372
410,0.001248285
411,0.001240702
412,0.0012331872
413,0.0012257319
414,0.0012183444
415,0.0012110168
416,0.0012037554
417,0.0011965528
418,0.0011894152
419,0.0011823336
420,0.0011753137
421,0.0011683579
422,0.0011614584
423,0.0011546168
424,0.0011478318
425,0.0011411054
426,0.0011344325
427,0.0011278207
428,0.0011212643
429,0.0011147589
430,0.0011083103
431,0.0011019147
432,0.0010955695
433,0.0010892825
434,0.0010830453
435,0.0010768574
436,0.0010707208
437,0.0010646371
438,0.0010585997
439,0.001052616
440,0.0010466798
441,0.0010407929
442,0.0010349484
443,0.0010291568
444,0.001023411
445,0.0010177122
446,0.001012056
447,0.0010064475
448,0.0010008848
449,0.0009953631
450,0.0009898915
451,0.0009844559
452,0.0009790699
453,0.00097371906
454,0.0009684155
455,0.00096315227
456,0.00095793075
457,0.0009527509
458,0.0009476094
459,0.0009425089
460,0.0009374481
461,0.0009324256
462,0.0009274394
463,0.0009224983
464,0.0009175889
465,0.0009127181
466,0.00090788543
467,0.000903088
468,0.00089832844
469,0.0008936047
470,0.00088891474
471,0.00088425976
472,0.00087964523
473,0.00087505765
474,0.0008705108
475,0.00086598966
476,0.0008615078
477,0.00085705577
478,0.00085263996
479,0.00084825174
480,0.000843898
481,0.0008395733
482,0.00083528436
483,0.00083102443
484,0.00082679413
485,0.0008225948
486,0.0008184246
487,0.0008142866
488,0.0008101759
489,0.00080609316
490,0.00080204173
491,0.0007980172
492,0.0007940228
493,0.00079005345
494,0.0007861136
495,0.00078220095
496,0.0007783127
497,0.000774455
498,0.00077062263
499,0.00076681806
500,0.00076303683
501,0.00075928215
502,0.00075555296
503,0.0007518443
504,0.0007481695
505,0.0007445127
506,0.00074088265
507,0.0007372755
508,0.00073369686
509,0.00073013734
510,0.000726603
511,0.0007230917
512,0.000719603
513,0.0007161357
514,0.00071269315
515,0.00070927193
516,0.0007058758
517,0.0007024986
518,0.0006991441
519,0.0006958104
520,0.00069249974
521,0.000689208
522,0.0006859392
523,0.0006826901
524,0.0006794628
525,0.00067625503
526,0.0006730684
527,0.00066990015
528,0.0006667513
529,0.0006636226
530,0.0006605166
531,0.00065742474
532,0.00065435504
533,0.0006513051
534,0.0006482704
535,0.00064525724
536,0.00064226054
537,0.00063928333
538,0.0006363226
539,0.0006333809
540,0.00063045765
541,0.00062755024
542,0.0006246639
543,0.0006217923
544,0.0006189372
545,0.00061610073
546,0.00061328115
547,0.0006104764
548,0.0006076904
549,0.00060491863
