epoch,loss
0,1.0283524
1,0.8375105
2,0.7180677
3,0.0696343
4,0.14199394
5,0.4120137
6,0.31136003
7,0.078768186
8,0.03589678
9,0.16309944
10,0.23847501
11,0.17001481
12,0.05402118
13,0.008305863
14,0.049257807
15,0.10358692
16,0.10479739
17,0.057293545
18,0.012715121
19,0.009231569
20,0.03886575
21,0.06412484
22,0.059062496
23,0.031155689
24,0.0073631634
25,0.0055614635
26,0.020088771
27,0.031508107
28,0.027450733
29,0.012966977
30,0.002448485
31,0.0042258715
32,0.013581755
33,0.019355083
34,0.015702361
35,0.0068187434
36,0.0011986959
37,0.002725095
38,0.007701325
39,0.009804204
40,0.006845605
41,0.002257053
42,0.0006333246
43,0.0028170599
44,0.005609195
45,0.00570131
46,0.0031226375
47,0.0006770553
48,0.00056935346
49,0.0021953667
50,0.0032582916
51,0.0025164045
52,0.00094405375
53,0.00028369593
54,0.0009845473
55,0.001904325
56,0.0018403609
57,0.0008955843
58,0.00015903212
59,0.0003151644
60,0.00093104434
61,0.0011387019
62,0.0007101433
63,0.00020972615
64,0.00018992228
65,0.0005341826
66,0.0007077328
67,0.00047307025
68,0.00013245283
69,7.467588e-05
70,0.0002863282
71,0.0004333864
72,0.0003244926
73,0.000121273566
74,7.354065e-05
75,0.00018877706
76,0.0002649617
77,0.00018635226
78,6.0119535e-05
79,4.1707586e-05
80,0.000124401
81,0.00017361509
82,0.0001229843
83,4.862628e-05
84,4.317722e-05
85,8.988223e-05
86,0.00010508009
87,6.389338e-05
88,2.4778805e-05
89,3.5587254e-05
90,6.90264e-05
91,7.1954506e-05
92,4.23652e-05
93,2.2974142e-05
94,3.4037734e-05
95,4.9401784e-05
96,4.2089723e-05
97,2.3122924e-05
98,1.9282961e-05
99,3.1706302e-05
100,3.816237e-05
101,2.8773535e-05
102,1.8034534e-05
103,1.9567127e-05
104,2.6615304e-05
105,2.5821959e-05
106,1.8260384e-05
107,1.5304797e-05
108,1.9719846e-05
109,2.280944e-05
110,1.9322684e-05
111,1.473305e-05
112,1.5148581e-05
113,1.8037028e-05
114,1.7704486e-05
115,1.4608529e-05
116,1.3530431e-05
117,1.5346097e-05
118,1.6275928e-05
119,1.4553943e-05
120,1.2847248e-05
121,1.333663e-05
122,1.4411182e-05
123,1.3902333e-05
124,1.2611068e-05
125,1.2476004e-05
126,1.3241455e-05
127,1.3240055e-05
128,1.2332512e-05
129,1.1880129e-05
130,1.2290708e-05
131,1.2530387e-05
132,1.20602745e-05
133,1.1615455e-05
134,1.1756863e-05
135,1.19708775e-05
136,1.1715197e-05
137,1.1334161e-05
138,1.1336295e-05
139,1.1516401e-05
140,1.142201e-05
141,1.1149759e-05
142,1.1077732e-05
143,1.1172953e-05
144,1.1124663e-05
145,1.092883e-05
146,1.0844918e-05
147,1.090439e-05
148,1.0893563e-05
149,1.07617825e-05
150,1.0675775e-05
151,1.06912275e-05
152,1.0677696e-05
153,1.0583006e-05
154,1.0512593e-05
155,1.0516112e-05
156,1.05077925e-05
157,1.0439825e-05
158,1.0378271e-05
159,1.0365912e-05
160,1.0350671e-05
161,1.0298152e-05
162,1.0250205e-05
163,1.0236476e-05
164,1.022104e-05
165,1.0179111e-05
166,1.0138397e-05
167,1.0119826e-05
168,1.0101684e-05
169,1.0067027e-05
170,1.0034281e-05
171,1.0016956e-05
172,9.998511e-06
173,9.968665e-06
174,9.94026e-06
175,9.922103e-06
176,9.903539e-06
177,9.877337e-06
178,9.853726e-06
179,9.836662e-06
180,9.818119e-06
181,9.794892e-06
182,9.773681e-06
183,9.757201e-06
184,9.739178e-06
185,9.718755e-06
186,9.700009e-06
187,9.684006e-06
188,9.666722e-06
189,9.64805e-06
190,9.631269e-06
191,9.615924e-06
192,9.599311e-06
193,9.5824835e-06
194,9.566793e-06
195,9.552147e-06
196,9.536424e-06
197,9.520756e-06
198,9.50621e-06
199,9.492073e-06
200,9.477419e-06
201,9.462821e-06
202,9.449136e-06
203,9.435396e-06
204,9.421306e-06
205,9.407665e-06
206,9.394691e-06
207,9.38155e-06
208,9.368221e-06
209,9.35547e-06
210,9.3428525e-06
211,9.330117e-06
212,9.317606e-06
213,9.305208e-06
214,9.293068e-06
215,9.280841e-06
216,9.268877e-06
217,9.257012e-06
218,9.24515e-06
219,9.233484e-06
220,9.221799e-06
221,9.210356e-06
222,9.1991715e-06
223,9.1876755e-06
224,9.176445e-06
225,9.16536e-06
226,9.154484e-06
227,9.143222e-06
228,9.132495e-06
229,9.121511e-06
230,9.110896e-06
231,9.100201e-06
232,9.0894955e-06
233,9.07912e-06
234,9.068423e-06
235,9.058104e-06
236,9.047856e-06
237,9.0374115e-06
238,9.027104e-06
239,9.017057e-06
240,9.006962e-06
241,8.996771e-06
242,8.986639e-06
243,8.9766045e-06
244,8.966698e-06
245,8.956799e-06
246,8.9469795e-06
247,8.93715e-06
248,8.927497e-06
249,8.917699e-06
250,8.907863e-06
251,8.898413e-06
252,8.888759e-06
253,8.879328e-06
254,8.869732e-06
255,8.8601955e-06
256,8.850748e-06
257,8.84141e-06
258,8.832056e-06
259,8.8227225e-06
260,8.813496e-06
261,8.804014e-06
262,8.794912e-06
263,8.785715e-06
264,8.776551e-06
265,8.7673225e-06
266,8.758409e-06
267,8.749251e-06
268,8.7402e-06
269,8.731255e-06
270,8.722267e-06
271,8.713378e-06
272,8.70443e-06
273,8.695447e-06
274,8.686523e-06
275,8.677791e-06
276,8.669057e-06
277,8.660204e-06
278,8.651476e-06
279,8.642732e-06
280,8.634247e-06
281,8.625359e-06
282,8.616876e-06
283,8.608296e-06
284,8.599688e-06
285,8.59112e-06
286,8.58261e-06
287,8.574224e-06
288,8.565548e-06
289,8.557127e-06
290,8.548728e-06
291,8.540429e-06
292,8.53198e-06
293,8.523695e-06
294,8.515307e-06
295,8.507082e-06
296,8.498908e-06
297,8.49044e-06
298,8.482443e-06
299,8.474289e-06
300,8.466022e-06
301,8.457856e-06
302,8.44974e-06
303,8.441574e-06
304,8.433553e-06
305,8.425621e-06
306,8.417492e-06
307,8.409576e-06
308,8.401498e-06
309,8.3937575e-06
310,8.385808e-06
311,8.37785e-06
312,8.370003e-06
313,8.362194e-06
314,8.354386e-06
315,8.34644e-06
316,8.338698e-06
317,8.3309515e-06
318,8.323419e-06
319,8.31569e-06
320,8.307858e-06
321,8.3002715e-06
322,8.292655e-06
323,8.284965e-06
324,8.277378e-06
325,8.269857e-06
326,8.262264e-06
327,8.254685e-06
328,8.247296e-06
329,8.239715e-06
330,8.232324e-06
331,8.2250135e-06
332,8.217566e-06
333,8.210056e-06
334,8.202687e-06
335,8.195361e-06
336,8.188025e-06
337,8.18074e-06
338,8.17348e-06
339,8.166225e-06
340,8.158989e-06
341,8.151903e-06
342,8.1446115e-06
343,8.137427e-06
344,8.130296e-06
345,8.123219e-06
346,8.11604e-06
347,8.109e-06
348,8.101878e-06
349,8.094885e-06
350,8.087846e-06
351,8.080849e-06
352,8.0738955e-06
353,8.066956e-06
354,8.060024e-06
355,8.0530535e-06
356,8.046206e-06
357,8.039231e-06
358,8.032437e-06
359,8.025612e-06
360,8.018717e-06
361,8.012003e-06
362,8.005163e-06
363,7.998536e-06
364,7.9917745e-06
365,7.985037e-06
366,7.978259e-06
367,7.971565e-06
368,7.965052e-06
369,7.958312e-06
370,7.951748e-06
371,7.94501e-06
372,7.9384445e-06
373,7.931869e-06
374,7.925445e-06
375,7.918713e-06
376,7.912299e-06
377,7.905933e-06
378,7.8992725e-06
379,7.89305e-06
380,7.886426e-06
381,7.879931e-06
382,7.8737085e-06
383,7.867259e-06
384,7.86089e-06
385,7.854613e-06
386,7.8482935e-06
387,7.841896e-06
388,7.835707e-06
389,7.829331e-06
390,7.823116e-06
391,7.8167495e-06
392,7.810712e-06
393,7.804361e-06
394,7.798222e-06
395,7.792098e-06
396,7.785686e-06
397,7.779768e-06
398,7.77356e-06
399,7.767475e-06
400,7.761328e-06
401,7.75523e-06
402,7.749198e-06
403,7.74318e-06
404,7.737181e-06
405,7.731154e-06
406,7.725207e-06
407,7.719232e-06
408,7.713299e-06
409,7.707227e-06
410,7.70137e-06
411,7.695451e-06
412,7.689695e-06
413,7.6837505e-06
414,7.677816e-06
415,7.671946e-06
416,7.66614e-06
417,7.6603465e-06
418,7.654451e-06
419,7.648589e-06
420,7.642763e-06
421,7.636998e-06
422,7.631267e-06
423,7.625594e-06
424,7.6198617e-06
425,7.6142346e-06
426,7.608507e-06
427,7.602785e-06
428,7.59719e-06
429,7.5914513e-06
430,7.585818e-06
431,7.5802072e-06
432,7.5744824e-06
433,7.569107e-06
434,7.563476e-06
435,7.5579387e-06
436,7.552141e-06
437,7.5468574e-06
438,7.5412754e-06
439,7.535559e-06
440,7.5302078e-06
441,7.524695e-06
442,7.5191506e-06
443,7.5137914e-06
444,7.5083667e-06
445,7.502914e-06
446,7.4974605e-06
447,7.4920003e-06
448,7.4865375e-06
449,7.481144e-06
450,7.4758636e-06
451,7.470409e-06
452,7.465068e-06
453,7.459762e-06
454,7.454451e-06
455,7.4490054e-06
456,7.4438035e-06
457,7.4385844e-06
458,7.433134e-06
459,7.4278855e-06
460,7.422608e-06
461,7.417414e-06
462,7.4122745e-06
463,7.406923e-06
464,7.4016643e-06
465,7.396498e-06
466,7.3913416e-06
467,7.38613e-06
468,7.3809283e-06
469,7.3757715e-06
470,7.3706306e-06
471,7.3654796e-06
472,7.360394e-06
473,7.355407e-06
474,7.3502633e-06
475,7.3450205e-06
476,7.340138e-06
477,7.3348497e-06
478,7.3298597e-06
479,7.3247393e-06
480,7.319751e-06
481,7.314655e-06
482,7.3097326e-06
483,7.304668e-06
484,7.2996777e-06
485,7.294692e-06
486,7.289678e-06
487,7.2846938e-06
488,7.279738e-06
489,7.274745e-06
490,7.2697785e-06
491,7.264907e-06
492,7.259936e-06
493,7.2550524e-06
494,7.2502685e-06
495,7.24512e-06
496,7.240426e-06
497,7.2353987e-06
498,7.2305365e-06
499,7.225671e-06
500,7.220789e-06
501,7.215884e-06
502,7.2110465e-06
503,7.2062803e-06
504,7.2015573e-06
505,7.1966083e-06
506,7.191798e-06
507,7.1870572e-06
508,7.182192e-06
509,7.1775303e-06
510,7.172816e-06
511,7.167958e-06
512,7.163226e-06
513,7.1584245e-06
514,7.15364e-06
515,7.1488807e-06
516,7.1441236e-06
517,7.1394993e-06
518,7.1348672e-06
519,7.130061e-06
520,7.1254e-06
521,7.120705e-06
522,7.11596e-06
523,7.111365e-06
524,7.1066893e-06
525,7.101896e-06
526,7.0972533e-06
527,7.092807e-06
528,7.0880214e-06
529,7.083403e-06
530,7.078863e-06
531,7.0742444e-06
532,7.069475e-06
533,7.064844e-06
534,7.0603423e-06
535,7.0557053e-06
536,7.0512606e-06
537,7.0465644e-06
538,7.0421443e-06
539,7.0375568e-06
540,7.032923e-06
541,7.0283236e-06
542,7.0239075e-06
543,7.0193482e-06
544,7.014831e-06
545,7.010204e-06
546,7.0056503e-06
547,7.001156e-06
548,6.996737e-06
549,6.9922444e-06
550,6.98774e-06
551,6.983171e-06
552,6.9787225e-06
553,6.974193e-06
554,6.969855e-06
555,6.965288e-06
556,6.960799e-06
557,6.956383e-06
558,6.9520484e-06
559,6.9475054e-06
560,6.943091e-06
561,6.9385987e-06
562,6.934157e-06
563,6.929752e-06
564,6.925565e-06
565,6.92102e-06
566,6.9167354e-06
567,6.9122166e-06
568,6.907754e-06
569,6.903448e-06
570,6.898964e-06
571,6.8946106e-06
572,6.8902514e-06
573,6.8859035e-06
574,6.881582e-06
575,6.8771456e-06
576,6.872822e-06
577,6.8684167e-06
578,6.864141e-06
579,6.8598597e-06
580,6.8553354e-06
581,6.8511013e-06
582,6.8467853e-06
583,6.842552e-06
584,6.8381164e-06
585,6.833803e-06
586,6.8296217e-06
587,6.825255e-06
588,6.821043e-06
589,6.816633e-06
590,6.8123354e-06
591,6.808105e-06
592,6.803956e-06
593,6.7994897e-06
594,6.795291e-06
595,6.7909464e-06
596,6.7868696e-06
597,6.7825977e-06
598,6.77829e-06
599,6.774069e-06
600,6.769858e-06
601,6.765525e-06
602,6.761346e-06
603,6.7571827e-06
604,6.752887e-06
605,6.748752e-06
606,6.744472e-06
607,6.740118e-06
608,6.736014e-06
609,6.7317974e-06
610,6.727701e-06
611,6.7234073e-06
612,6.7193005e-06
613,6.7150586e-06
614,6.7108676e-06
615,6.7067576e-06
616,6.7024275e-06
617,6.6984167e-06
618,6.694115e-06
619,6.690037e-06
620,6.6858697e-06
621,6.6815996e-06
622,6.6776174e-06
623,6.67348e-06
624,6.6693656e-06
625,6.665196e-06
626,6.6610355e-06
627,6.6569464e-06
628,6.652774e-06
629,6.6485286e-06
630,6.6444904e-06
631,6.6403372e-06
632,6.63632e-06
633,6.6322054e-06
634,6.6281073e-06
635,6.623797e-06
636,6.6198195e-06
637,6.615628e-06
638,6.6115667e-06
639,6.607472e-06
640,6.6034886e-06
641,6.5994323e-06
642,6.59519e-06
643,6.59115e-06
644,6.5870554e-06
645,6.58305e-06
646,6.5788654e-06
647,6.5748945e-06
648,6.57076e-06
649,6.5668305e-06
650,6.5625813e-06
651,6.558622e-06
652,6.554616e-06
653,6.550556e-06
654,6.546471e-06
655,6.542454e-06
656,6.5384493e-06
657,6.534505e-06
658,6.530308e-06
659,6.5263685e-06
660,6.5221943e-06
661,6.5183476e-06
662,6.514165e-06
663,6.5102518e-06
