epoch,loss
0,18.699041
1,5.7184777
2,0.49386403
3,0.55617166
4,2.82075
5,4.1468325
6,3.8684313
7,2.7345657
8,1.5131828
9,0.61184657
10,0.13226525
11,0.009214567
12,0.11750643
13,0.3309107
14,0.54871845
15,0.70529044
16,0.7702656
17,0.7427858
18,0.6422741
19,0.4984195
20,0.34253883
21,0.20146562
22,0.09408853
23,0.030046016
24,0.009909276
25,0.026349923
26,0.066141956
27,0.113180235
28,0.15244298
29,0.17370102
30,0.17335069
31,0.15391727
32,0.12196787
33,0.08551048
34,0.051761534
35,0.02575222
36,0.009845765
37,0.003966476
38,0.0062456466
39,0.0138126835
40,0.023542903
41,0.03265436
42,0.039105415
43,0.04178442
44,0.04050963
45,0.035876803
46,0.029007303
47,0.021253409
48,0.013916615
49,0.00802258
50,0.004180705
51,0.0025397902
52,0.002832686
53,0.0044902894
54,0.006794938
55,0.00903973
56,0.010662563
57,0.011331946
58,0.010974052
59,0.00974376
60,0.007954146
61,0.005985397
62,0.0041953246
63,0.0028498452
64,0.0020840457
65,0.0018967781
66,0.0021739146
67,0.0027306771
68,0.0033611474
69,0.0038838135
70,0.004174527
71,0.004182209
72,0.003926926
73,0.003483451
74,0.0029561324
75,0.0024514857
76,0.0020547449
77,0.0018147775
78,0.0017391858
79,0.0017993054
80,0.0019424168
81,0.0021073865
82,0.0022397717
83,0.0023029675
84,0.002283542
85,0.002190324
86,0.0020485716
87,0.0018911958
88,0.0017497117
89,0.0016469952
90,0.0015933029
91,0.0015859383
92,0.0016120796
93,0.0016535192
94,0.0016919356
95,0.0017132951
96,0.0017104831
97,0.0016838284
98,0.0016397203
99,0.001587964
100,0.0015387498
101,0.0015000227
102,0.0014758627
103,0.0014660844
104,0.0014670149
105,0.001473012
106,0.0014782363
107,0.0014781904
108,0.0014706387
109,0.0014558028
110,0.0014358636
111,0.001414048
112,0.0013935938
113,0.001376872
114,0.001364908
115,0.001357341
116,0.0013527424
117,0.0013492011
118,0.0013449017
119,0.0013386119
120,0.0013299214
121,0.0013191779
122,0.0013072904
123,0.0012953546
124,0.0012843283
125,0.0012747708
126,0.0012667639
127,0.0012599656
128,0.0012537844
129,0.0012475814
130,0.0012408725
131,0.001233421
132,0.0012252813
133,0.0012167181
134,0.0012080967
135,0.0011997616
136,0.0011919294
137,0.0011846598
138,0.0011778572
139,0.0011713244
140,0.0011648447
141,0.001158246
142,0.0011514417
143,0.0011444496
144,0.0011373537
145,0.001130282
146,0.001123348
147,0.001116623
148,0.0011101257
149,0.001103814
150,0.0010976216
151,0.0010914706
152,0.0010853088
153,0.0010791086
154,0.0010728866
155,0.0010666734
156,0.0010605126
157,0.0010544428
158,0.0010484845
159,0.0010426363
160,0.001036878
161,0.001031188
162,0.0010255354
163,0.0010199102
164,0.0010143053
165,0.0010087313
166,0.0010031994
167,0.0009977267
168,0.00099232
169,0.0009869864
170,0.0009817184
171,0.00097650895
172,0.0009713488
173,0.0009662288
174,0.0009611477
175,0.0009561036
176,0.00095110515
177,0.0009461511
178,0.0009412505
179,0.00093640387
180,0.00093161035
181,0.0009268669
182,0.0009221684
183,0.0009175127
184,0.00091289915
185,0.0009083262
186,0.00090379483
187,0.00089930557
188,0.0008948634
189,0.0008904653
190,0.0008861108
191,0.0008818007
192,0.000877532
193,0.0008733041
194,0.0008691154
195,0.00086496386
196,0.00086085324
197,0.00085678266
198,0.0008527488
199,0.0008487558
200,0.00084480207
201,0.0008408849
202,0.0008370081
203,0.0008331655
204,0.00082936167
205,0.0008255914
206,0.0008218556
207,0.0008181567
208,0.00081449316
209,0.00081086246
210,0.00080726895
