epoch,loss
0,0.066825576
1,2.6697812
2,0.19905397
3,0.56920874
4,1.37486
5,0.9367232
6,0.23715428
7,0.02178697
8,0.27491778
9,0.5560696
10,0.5631311
11,0.34386027
12,0.1087831
13,0.015254944
14,0.07852825
15,0.20043378
16,0.2669186
17,0.23364832
18,0.1373396
19,0.047706943
20,0.013740487
21,0.038670745
22,0.08883036
23,0.1227185
24,0.11836645
25,0.08241008
26,0.03967276
27,0.014398506
28,0.015917033
29,0.03583072
30,0.056258425
31,0.062495507
32,0.05153291
33,0.03172387
34,0.015460262
35,0.0107843485
36,0.01724735
37,0.027709262
38,0.033932034
39,0.03188552
40,0.023519019
41,0.01449289
42,0.009970398
43,0.0114155095
44,0.01625443
45,0.02019465
46,0.020313047
47,0.016757088
48,0.0121295815
49,0.00933334
50,0.009571262
51,0.01181888
52,0.013887995
53,0.01410953
54,0.012391357
55,0.010021529
56,0.008545134
57,0.008636851
58,0.009761518
59,0.0107487915
60,0.010736837
61,0.009746437
62,0.008519996
63,0.00785575
64,0.008007811
65,0.00858726
66,0.008959523
67,0.008762167
68,0.008133698
69,0.00752424
70,0.007297587
71,0.0074631404
72,0.00772636
73,0.007770026
74,0.0075088562
75,0.0071188565
76,0.006852435
77,0.0068218196
78,0.006931191
79,0.006989381
80,0.0068824617
81,0.0066546723
82,0.006445119
83,0.0063555995
84,0.0063710753
85,0.0063918238
86,0.0063323905
87,0.0061922777
88,0.0060419743
89,0.0059497617
90,0.005922562
91,0.005910251
92,0.0058594174
93,0.0057612043
94,0.0056515196
95,0.005571224
96,0.005528388
97,0.0054965275
98,0.0054445574
99,0.0053660623
100,0.005280984
101,0.0052126367
102,0.0051653995
103,0.005123805
104,0.005070448
105,0.005002723
106,0.0049327766
107,0.004873366
108,0.004825519
109,0.004779541
110,0.0047262292
111,0.0046657026
112,0.004605702
113,0.004552613
114,0.0045054373
115,0.0044580074
116,0.0044060447
117,0.0043511204
118,0.0042980276
119,0.0042493837
120,0.004203342
121,0.00415623
122,0.004106636
123,0.0040564537
124,0.0040083583
125,0.0039628786
126,0.003918223
127,0.0038725345
128,0.0038258866
129,0.0037798309
130,0.0037355195
131,0.0036925173
132,0.0036495551
133,0.0036060296
134,0.0035625312
135,0.0035199933
136,0.0034786174
137,0.0034377682
138,0.0033968266
139,0.0033558605
140,0.0033154325
141,0.0032758769
142,0.0032369664
143,0.0031982614
144,0.003159637
145,0.0031213637
146,0.0030837385
147,0.0030467254
148,0.0030100616
149,0.0029735912
150,0.0029374305
151,0.002901772
152,0.0028666542
153,0.002831935
154,0.0027974888
155,0.0027633433
156,0.0027296238
157,0.0026963758
158,0.0026635302
159,0.002631
160,0.0025987846
161,0.0025669495
162,0.0025355415
