epoch,loss
0,416.4327
1,382.81644
2,355.62195
3,335.50476
4,323.49963
5,319.50494
6,319.6627
7,318.0088
8,312.0283
9,302.92563
10,293.03018
11,284.1874
12,277.2368
13,272.04285
14,267.8291
15,263.63324
16,258.68417
17,252.58209
18,245.30872
19,237.16096
20,228.66534
21,220.46877
22,213.13724
23,206.80391
24,200.86986
25,194.32887
26,186.74063
27,178.71542
28,171.23964
29,164.66788
30,158.51302
31,152.04294
32,144.8619
33,137.10445
34,129.31036
35,121.98572
36,115.017265
37,107.71419
38,99.77654
39,91.74503
40,84.21308
41,77.11957
42,70.06342
43,63.010223
44,56.426743
45,50.69089
46,45.52956
47,40.590797
48,36.268604
49,32.933365
50,30.150446
51,27.506413
52,25.226072
53,23.33576
54,21.354717
55,19.408436
56,17.717688
57,15.96281
58,14.141464
59,12.590727
60,11.267424
61,10.045421
62,9.0506115
63,8.20158
64,7.399743
65,6.7537937
66,6.1920776
67,5.5879188
68,5.067505
69,4.6185465
70,4.1858873
71,3.8778768
72,3.6143441
73,3.3790426
74,3.2370183
75,3.0846524
76,2.9775593
77,2.8645315
78,2.736527
79,2.6357217
80,2.5105584
81,2.4238539
82,2.3197494
83,2.247494
84,2.1771019
85,2.1307666
86,2.0962062
87,2.0675402
88,2.045262
89,2.017656
90,1.9971794
91,1.9692837
92,1.9471585
93,1.9181051
94,1.8960044
95,1.8715816
96,1.8534315
97,1.832974
98,1.8138993
99,1.7930651
100,1.7713938
101,1.7498096
102,1.7252306
103,1.7025478
104,1.6776439
105,1.6575835
106,1.6364813
107,1.6199272
108,1.602674
109,1.5886508
110,1.574662
111,1.5614903
112,1.5485245
113,1.5347977
114,1.5223551
115,1.5090146
116,1.4970942
117,1.4847227
118,1.4733478
119,1.462517
120,1.4516213
121,1.441445
122,1.4307228
123,1.420543
124,1.4102763
125,1.3998842
126,1.3899627
127,1.3798982
128,1.3703163
129,1.3609372
130,1.3514943
131,1.3424155
132,1.3332566
133,1.324072
134,1.3150083
135,1.305796
136,1.2966881
137,1.2877407
138,1.2787708
139,1.2699794
140,1.2613856
141,1.25283
142,1.2443975
143,1.2361063
144,1.2278483
145,1.2196699
146,1.2116193
147,1.203632
148,1.1957083
149,1.1879061
150,1.1801974
151,1.1725332
152,1.1649317
153,1.157414
154,1.1499516
155,1.1425242
156,1.1351521
157,1.1278548
158,1.1206245
159,1.1134485
160,1.10633
161,1.0992746
162,1.0922836
163,1.0853477
164,1.07846
165,1.071617
166,1.0648221
167,1.0580796
168,1.0513934
169,1.0447605
170,1.0381781
171,1.0316455
172,1.0251609
173,1.0187243
174,1.0123336
175,1.0059913
176,0.99969745
177,0.99345213
178,0.98725724
179,0.98111737
180,0.9750424
181,0.9690569
182,0.96323
183,0.95775557
184,0.9531796
185,0.95118845
186,0.95680106
187,0.98721904
188,1.0910803
189,1.4381573
190,2.181325
191,3.448699
192,2.2633586
193,0.9588458
194,1.4878334
195,1.9617839
196,1.2038337
197,1.0374386
198,1.65916
199,1.2637112
200,0.94171673
201,1.4874425
202,1.2140617
203,0.9167753
204,1.3785839
205,1.1322442
206,0.91073155
207,1.2874804
208,1.0467515
209,0.9080529
210,1.1985397
211,0.97145283
212,0.9029814
213,1.111779
214,0.9124542
215,0.89380914
216,1.0340112
217,0.87124896
218,0.87864035
219,0.9693618
220,0.84423274
221,0.8575907
222,0.91897666
223,0.82647926
224,0.8337027
225,0.8803946
226,0.81430656
227,0.81035966
228,0.8497485
229,0.80563253
230,0.78934634
231,0.8225938
232,0.7986103
233,0.77254593
234,0.7963044
235,0.7906513
236,0.76126534
237,0.7708549
238,0.77859676
239,0.75508255
240,0.7490017
241,0.7602363
242,0.75027055
243,0.73487765
244,0.73806214
245,0.7405528
246,0.7287588
247,0.7202504
248,0.7230795
249,0.72203934
250,0.71207047
251,0.7058215
252,0.70665354
253,0.70496476
254,0.69760853
255,0.6913182
256,0.6898947
257,0.6888547
258,0.6840571
259,0.6778303
260,0.6739535
261,0.67229795
262,0.6699493
263,0.6654785
264,0.6603804
265,0.65648735
266,0.65395856
267,0.65156186
268,0.64823765
269,0.6440747
270,0.6398169
271,0.6361248
272,0.6330808
273,0.6303341
274,0.6274786
275,0.6242861
276,0.6207963
277,0.6171413
278,0.61349314
279,0.60994625
280,0.60653615
281,0.60325265
282,0.60006857
283,0.5969638
284,0.5939364
285,0.59101087
286,0.58825266
287,0.5858151
288,0.58398765
289,0.5834782
290,0.58564484
291,0.5941947
292,0.6161646
293,0.6735155
294,0.80159557
295,1.1315935
296,1.7151449
297,2.9568505
