epoch,loss
0,0.024576053
1,0.008628169
2,0.0018033979
3,0.0015381267
4,0.0039541502
5,0.004942714
6,0.004099137
7,0.0025784592
8,0.0013298545
9,0.00070404453
10,0.0006909497
11,0.0010377127
12,0.0013820772
13,0.0015013189
14,0.0013721087
15,0.0010937238
16,0.000793489
17,0.0005721898
18,0.00048156048
19,0.0005121029
20,0.0006087525
21,0.00070203864
22,0.0007394495
23,0.0007060125
24,0.00061486254
25,0.0005087423
26,0.0004365616
27,0.00041911294
28,0.00044587947
29,0.00048227469
30,0.00049529853
31,0.00047308538
32,0.00042515446
33,0.0003742231
34,0.00034092093
35,0.00033119123
36,0.0003374837
37,0.0003468681
38,0.00034709286
39,0.0003329532
40,0.00030930096
41,0.00028720935
42,0.00027822857
43,0.0002815195
44,0.00028505299
45,0.00027960746
46,0.00026624865
47,0.0002521851
48,0.00024368346
49,0.00024166558
50,0.00024221698
51,0.0002401685
52,0.00023354516
53,0.00022436255
54,0.00021643502
55,0.00021202481
56,0.00021022803
57,0.00020803066
58,0.00020329504
59,0.00019661701
60,0.0001904096
61,0.00018640168
62,0.00018424554
63,0.00018208454
64,0.00017829865
65,0.00017307264
66,0.00016791449
67,0.00016406065
68,0.00016136364
69,0.00015857676
70,0.00015485095
71,0.0001506119
72,0.00014689843
73,0.00014412616
74,0.00014172168
75,0.00013883704
76,0.00013533808
77,0.00013180185
78,0.00012880957
79,0.00012627173
80,0.00012368344
81,0.00012076955
82,0.00011780779
83,0.000115199764
84,0.00011296042
85,0.00011075005
86,0.0001083202
87,0.0001057798
88,0.00010340463
89,0.00010126107
90,9.91825e-05
91,9.699802e-05
92,9.476897e-05
93,9.268629e-05
94,9.076494e-05
95,8.886387e-05
96,8.6895736e-05
97,8.493652e-05
98,8.3102284e-05
99,8.138693e-05
100,7.9680845e-05
101,7.7952594e-05
102,7.6269585e-05
103,7.467295e-05
104,7.311772e-05
105,7.1544644e-05
106,6.9978116e-05
107,6.8476875e-05
108,6.7041816e-05
109,6.562555e-05
110,6.421418e-05
111,6.2840176e-05
112,6.15159e-05
113,6.0224258e-05
114,5.8943988e-05
115,5.7689576e-05
116,5.647926e-05
117,5.5302975e-05
118,5.414074e-05
119,5.299922e-05
120,5.1898918e-05
121,5.083355e-05
122,4.9788e-05
123,4.8762704e-05
124,4.777155e-05
125,4.680437e-05
126,4.585524e-05
127,4.492673e-05
128,4.402666e-05
129,4.3153548e-05
130,4.2298525e-05
131,4.1468666e-05
132,4.06644e-05
133,3.987913e-05
134,3.910912e-05
135,3.835795e-05
136,3.7627666e-05
137,3.6914145e-05
138,3.6220677e-05
139,3.5547546e-05
140,3.4891247e-05
141,3.4251687e-05
142,3.3626166e-05
143,3.301643e-05
144,3.242252e-05
145,3.1840882e-05
146,3.127367e-05
147,3.0721865e-05
148,3.0185856e-05
149,2.9664316e-05
150,2.9155699e-05
151,2.8661856e-05
152,2.8182323e-05
153,2.7715054e-05
154,2.7262919e-05
155,2.6818443e-05
156,2.6382273e-05
157,2.5957048e-05
158,2.5542804e-05
159,2.5136396e-05
160,2.4739335e-05
161,2.435248e-05
162,2.397339e-05
163,2.360206e-05
164,2.3238203e-05
165,2.2881977e-05
166,2.2533406e-05
167,2.2193517e-05
168,2.1860904e-05
169,2.153492e-05
170,2.1215666e-05
171,2.090443e-05
172,2.059981e-05
173,2.029956e-05
174,2.0002964e-05
175,1.9713756e-05
176,1.943582e-05
177,1.9164465e-05
178,1.8892284e-05
179,1.8626144e-05
180,1.8370261e-05
181,1.8119334e-05
182,1.7870498e-05
183,1.7625898e-05
184,1.7387203e-05
185,1.715665e-05
186,1.6930986e-05
187,1.6712236e-05
188,1.6500537e-05
189,1.629405e-05
190,1.6090737e-05
191,1.5890577e-05
192,1.5694171e-05
193,1.5502335e-05
194,1.5315549e-05
195,1.5131948e-05
196,1.4950622e-05
197,1.4772352e-05
198,1.4596732e-05
199,1.44245105e-05
200,1.4255705e-05
201,1.4091224e-05
202,1.3928821e-05
203,1.3769373e-05
204,1.3612857e-05
205,1.3457219e-05
206,1.3304119e-05
207,1.3157066e-05
208,1.3013129e-05
209,1.2872049e-05
210,1.2734907e-05
211,1.2600394e-05
212,1.2468587e-05
213,1.2339162e-05
214,1.2211494e-05
215,1.2085226e-05
216,1.1960723e-05
217,1.18384105e-05
218,1.1718242e-05
219,1.1599172e-05
220,1.1481337e-05
221,1.1365257e-05
222,1.1251485e-05
223,1.1139096e-05
224,1.1027603e-05
225,1.0917662e-05
226,1.0807881e-05
227,1.0698419e-05
228,1.0590727e-05
229,1.0484446e-05
230,1.03794055e-05
231,1.02751965e-05
232,1.0172106e-05
233,1.0070823e-05
234,9.970832e-06
235,9.872282e-06
236,9.775431e-06
237,9.679909e-06
238,9.586018e-06
239,9.493837e-06
240,9.403212e-06
241,9.314e-06
242,9.226501e-06
243,9.140263e-06
244,9.055589e-06
245,8.972451e-06
246,8.890928e-06
247,8.810701e-06
248,8.731357e-06
249,8.653263e-06
250,8.576319e-06
251,8.500339e-06
252,8.425633e-06
253,8.351851e-06
254,8.279006e-06
255,8.207103e-06
256,8.1358585e-06
257,8.065276e-06
258,7.995132e-06
259,7.925721e-06
260,7.8571065e-06
261,7.789295e-06
262,7.722093e-06
263,7.655554e-06
264,7.5894254e-06
265,7.523696e-06
266,7.457618e-06
267,7.3908136e-06
268,7.3239626e-06
269,7.2577222e-06
270,7.191916e-06
271,7.126421e-06
272,7.0610135e-06
273,6.9959688e-06
274,6.9315647e-06
275,6.8680383e-06
276,6.80466e-06
277,6.7420788e-06
278,6.680384e-06
279,6.619609e-06
280,6.5593485e-06
281,6.499534e-06
282,6.440294e-06
283,6.3817906e-06
284,6.323689e-06
285,6.2664003e-06
286,6.210028e-06
