time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,potential_energy
0.0,-0.19352997797739474,-0.015667283445176754,-0.04237350185282753,-0.016646044751633473,0.13490603811776847,-0.014641957439311397,-0.029431336670407135,-0.0032502752258416093,-0.003973377526797498,-0.07311203802639747,0.05118541652093725,0.21348250894239765,-0.09212249422532551,-0.09525003417013983,0.08635030349175404,-0.11561757316654216,0.009126034287354685,0.07462734313900161,-0.03058117745386338,-0.06168221132982741,0.04886265134519474,0.10183207302527049,0.20620723736549496,0.09590345462159693,-0.028592940767842853,-0.09602734468786145,-0.2141478490478408,-0.08973661929249244,-0.018174752781937042,0.24711965420164314,0.21341618447748123,-0.05818022932405337,0.04533809459216063,-0.12201012202576791,-0.1382284540166256,0.0373890128498642,-0.11623626615486507,0.2835457732923838,-0.10594215763485626,0.0958239941430548,0.14907499582490996,0.03307458689728456,-0.040850242628136364,0.21170919481494166,-0.17679210604193651,0.02161595891276323,0.17156164063266616,0.024125864145343175,-0.19640121488903076,0.12411377716478184,-0.15338658438673325,-0.08592208700787601,-0.18295145402409863,-0.06540730510210323,-0.06919724009540333,0.018251117455645855,-0.02098638737606702,-0.09035053816048204,0.0648607241441711,0.01077354511214981,-0.012471151530716144,-0.01376228804452062,0.035336487038707794,-0.164756591878144,0.029695330563188745,0.09329903953182163,-0.14612654414667195,-0.02020200731863402,-0.13776999424902703,0.004344615364861991,0.022853022413882755,-0.058549084170154045,0.07724772855647356,0.08708340021834185,0.0119911845434785,0.04614311760165464,-0.021254964360551635,-0.09023355787167278,0.0056657800679756,0.2344910113134906,-0.1327552691959498,0.0011252766485082457,-0.0915804202395211,0.06524421688576353,-0.00012932654744823215,0.13028325561752968,-0.09750692732272237,-0.007248977522899965,-0.04213029334425825,-0.14729252892249414,-0.03173913487630999,0.044212333301656075,-0.006646955371968209,0.002574748248126854,0.11996057495218043,0.05606722935671076,-0.01320531511843599,-0.033024346033175965,-0.034547016924894876,-0.10615651990038233,0.5595949973959775
0.05005005005005005,-0.1938619608049113,-0.011128980929062083,-0.0413844696222179,-0.021136759354936883,0.12803984684595013,-0.00677837951396058,-0.03165248091650832,0.003255999182745778,-0.004116860938416755,-0.05782975320270459,0.05074144260869384,0.22474687967360182,-0.0948711998360784,-0.0946912962860572,0.08456706023236643,-0.11016059517258216,0.001977634584997198,0.07601286849049095,-0.028827332898633245,-0.05962987718246666,0.05419582122141594,0.09495298047091676,0.20669514451254545,0.10769784035806937,-0.03428238878624271,-0.10235530532343816,-0.21491671955273056,-0.08463362266588438,-0.0193536273955066,0.24881274509206402,0.21809706656170674,-0.06112517871273562,0.05063739158612081,-0.11514529297640562,-0.14031223636784526,0.04114052370796459,-0.10986061876522424,0.2856016942415749,-0.10167766288316717,0.10637853096112829,0.14930412614021424,0.03551548293073376,-0.03944195353055071,0.21174642399100346,-0.1649689293067326,0.021495002252067526,0.17334431656166,0.02904809050839404,-0.19873454312075897,0.12585498717296992,-0.14774634315560164,-0.07592470944479603,-0.17543789406111338,-0.06553025146897941,-0.06762305683651973,0.026198101289741375,-0.018674801398685235,-0.09222611296572557,0.0722801555346172,0.010240183178457232,-0.0036963604940425314,-0.010646798396008687,0.03517908233472991,-0.16258477854027542,0.029526385662666965,0.09345524609494725,-0.14370772564663334,-0.030140067656443944,-0.14407677173843667,0.0030207977170618396,0.016910819783019223,-0.05881342935259298,0.07643256090515821,0.0861865079459465,0.0012998105741835698,0.04414746852872153,-0.017409995226632894,-0.08430649865298553,0.006590175591107241,0.23043986793388396,-0.12538081269768686,0.004988817700172797,-0.08894246660127571,0.06129259228512823,-0.002848441760720368,0.13782831479334062,-0.09552305553890234,-0.007443405536416575,-0.04227942361295368,-0.146942416270411,-0.03333979300730686,0.04762805869833965,-0.010660361878898425,-0.0016584962340830953,0.11985944533698784,0.04965982662058935,-0.019829784525838116,-0.0263101778126353,-0.029693035783860015,-0.11469088570261533,0.5537121430717911
0.1001001001001001,-0.1936324720312493,-0.006486859995515088,-0.04021584387520765,-0.025498589591109583,0.12092892953476285,0.0011781202155349713,-0.03371840471315732,0.00983006466814179,-0.004174086863455782,-0.04232669040384104,0.05024633434409198,0.2355243196707187,-0.09730635446235392,-0.09381945857024147,0.0826479670483459,-0.10435177556227256,-0.005099769971257332,0.07728396721479633,-0.026925344144726374,-0.05735225432654212,0.05946920427516314,0.08791202749663934,0.20674133316792936,0.11929844302998044,-0.03981002917065025,-0.10835097049688848,-0.21507138701544928,-0.07924271632355968,-0.020408084059716235,0.24995863430607,0.22230767344823493,-0.06384109354359428,0.05588581380335045,-0.10791613845101687,-0.14196866138039135,0.044864944843290296,-0.10313388120911879,0.28701827601572033,-0.09708257169479094,0.1167425891274249,0.14923527305262022,0.03794337731377035,-0.03785893599667289,0.21132928389301345,-0.15265664533994242,0.021396158502942405,0.1747688004747294,0.033973512279258114,-0.2004941960786381,0.12735694156697436,-0.14166012733426875,-0.06566123439162631,-0.1674090067189675,-0.06541313133243502,-0.06580356597202998,0.03415541775522633,-0.01624049820179047,-0.09379476152628999,0.07959450775754466,0.00975712177429873,0.005163633309459889,-0.007428697697423929,0.03500951895206377,-0.15992982733271696,0.02935943918920253,0.09345334204602793,-0.1408530466488419,-0.039926693994841285,-0.14994676291126274,0.0017653615939637326,0.011002212120409551,-0.058854530198262256,0.07550191590295553,0.08514970970641365,-0.009318870019306914,0.04211719989913364,-0.01344547683545211,-0.07809234914250202,0.007574012780686186,0.22588753852350074,-0.11761639609067245,0.008915810476479581,-0.08600581136767228,0.057263408740188176,-0.005484475769506418,0.14510413028553076,-0.09322400104615211,-0.007543244767575666,-0.042246718762977406,-0.14614834151393316,-0.03478100494820771,0.05100044648663928,-0.01457112210162732,-0.005811639445980444,0.11953407618927234,0.043203999482806836,-0.026328642488703015,-0.01945417045477282,-0.02468874285269698,-0.1228620613542002,0.5490488499480901
0.15015015015015015,-0.19287432063040244,-0.0017847801817775233,-0.03890278545932837,-0.02975284635632284,0.11355885985295158,0.009175381996177416,-0.03565616860782658,0.016423223515429543,-0.004177146239759084,-0.026673908284094165,0.04966909738466001,0.24575560470367366,-0.09945409398994165,-0.09266893862663388,0.08056559569275966,-0.09823789565028149,-0.012120689648819198,0.07840522185007663,-0.024912208603481548,-0.054887280878273506,0.06463736010135131,0.08069461255650792,0.2063134534288327,0.1306439769474026,-0.04519425327384524,-0.11403155948946629,-0.2146436983671929,-0.07360963499578772,-0.021367716343477776,0.25052221795834106,0.2260052262608644,-0.06635340659050085,0.061037983348035625,-0.10037299671679861,-0.1432258151202862,0.048520714923130905,-0.09610513354789095,0.28775973683562506,-0.09220062583730777,0.12685797963676573,0.14883637475440337,0.04031995561194441,-0.0361373886373932,0.21042658493517086,-0.13991832212027552,0.021287440953306546,0.1757992907944171,0.03885756045211289,-0.2017080013190376,0.12858364475584586,-0.1351754129251585,-0.055189598977175666,-0.15891713304469812,-0.0650884722509317,-0.0637755583164522,0.04207090505635953,-0.013721808273752294,-0.09508478972341398,0.0867532291995688,0.009293336384978153,0.014054407502116879,-0.0041482793046702495,0.03479598728325933,-0.15683062132520442,0.02916267498135814,0.09326109791208732,-0.13760189040088425,-0.0495696118855455,-0.1553975017781199,0.0005492167423355111,0.005109762135671471,-0.0587045180314605,0.0744258899263524,0.0839433677171088,-0.019870499068411707,0.040025161880003636,-0.009403571801168662,-0.07163890572262431,0.00858259355992996,0.22081318927417845,-0.10951369810253644,0.012864186340636961,-0.08281004307547282,0.05313452231245989,-0.008063061389019632,0.15206024699364476,-0.09064775563489522,-0.0075804794377606005,-0.04206449494930648,-0.1449445275189573,-0.03609139571577649,0.05428881693330513,-0.018401676552482756,-0.009906514898196175,0.11895304809348324,0.0366836810601608,-0.03271784813341939,-0.012505727745349377,-0.01957890465934052,-0.13068181799513406,0.545988868177256
0.2002002002002002,-0.19162284383018968,0.002932044504952245,-0.037482020773862985,-0.033922312765235274,0.10591465873205366,0.01715993913294514,-0.03749435735611712,0.022985525609938846,-0.004159469139369999,-0.010944046800095404,0.048977739880995956,0.2553816739001729,-0.10134247753591727,-0.09127605598353035,0.07829172401791605,-0.09186770563998171,-0.019100978433396483,0.0793403868114905,-0.022826405952831422,-0.052274568249959734,0.06965390766499517,0.07328537413608313,0.205379139977364,0.14167259018324047,-0.050455014284326194,-0.11941628350978012,-0.21366816327979762,-0.06778192464031517,-0.022263558662828246,0.2504686477948257,0.2291470276779784,-0.06868926377654094,0.06604755920891775,-0.09256819754810601,-0.1441139873282081,0.05206524059675569,-0.0888254172481541,0.2877907830980376,-0.08707749013247557,0.1366659314217611,0.1480749931260883,0.04260582815833388,-0.03431506089538902,0.20900715099216322,-0.1268193008192551,0.021135684246885156,0.17639976962309067,0.04365456543715383,-0.20240635737009613,0.12949858725091462,-0.12834187902070515,-0.04456946716897396,-0.15001697911839088,-0.06459052529310266,-0.06157755094211409,0.049891301425756096,-0.011158477402754838,-0.09612640478161232,0.093704953570537,0.0088165508703247,0.02292025762017737,-0.0008471967061097032,0.03450558452853536,-0.15332836074184045,0.02890314822415063,0.09284555780084769,-0.13399583761081357,-0.05907810870463927,-0.1604487753604226,-0.0006580287391827972,-0.0007852103254486742,-0.05839720649625896,0.07317374042880596,0.08253706584191825,-0.03036208798430023,0.03784315637985107,-0.005327840762933292,-0.06499576892708007,0.009579954268957436,0.215196091930006,-0.10112644994180535,0.01679061898024523,-0.07939660350664811,0.04888283621375513,-0.010611178342646512,0.1586458062955175,-0.08783420953190092,-0.007588454040460046,-0.041766646426431714,-0.14336742748616724,-0.03730112131301222,0.05745149685586656,-0.02217586945858682,-0.01396630479799655,0.11808437895788562,0.03008176380441776,-0.039014837641304936,-0.0055156897114050476,-0.014409756502690767,-0.13816400938676174,0.5447205828375026
0.2502502502502503,-0.18991489106321108,0.0076180855230198255,-0.03599082346243166,-0.038030261981440286,0.09798175511220651,0.025078079171511263,-0.03926208269749299,0.02946682046297222,-0.004154815286608009,0.004789783866294582,0.04814027777274458,0.26434470334551385,-0.10300049103092078,-0.0896780143724925,0.07579833125484085,-0.0852908747072724,-0.026056869931569367,0.08005340443871645,-0.02070687541698076,-0.04955437524315944,0.07447256767920495,0.06566915277202999,0.2039070169850428,0.15232294638839128,-0.05561285224140062,-0.12452537203123966,-0.21218094006819857,-0.061807895853876395,-0.023127082845432346,0.24976434213525828,0.2316914933858888,-0.07087653040470897,0.07086827956497257,-0.08455500303468398,-0.14466466885389964,0.055455929217769484,-0.08134667935868341,0.28707762114721946,-0.08175971057143616,0.14610816523339842,0.14691931932724325,0.044761554561947275,-0.03243023211599129,0.20704082119265688,-0.11342610261815805,0.02090755295990534,0.17653501735773075,0.04831879782210936,-0.20262123037805196,0.1300657619609972,-0.12121035516492447,-0.033861152006136305,-0.14076455020879183,-0.0639542529048676,-0.05924876402537805,0.05756330549210763,-0.00859064077916495,-0.09695071333361681,0.10039855498220673,0.008294243845724162,0.031705264041325176,0.0024325672255982715,0.03410532247642978,-0.14946553206213467,0.028547793387168556,0.09217404681208644,-0.1300776347308403,-0.0684620862124891,-0.16512164818029554,-0.0018870668160902815,-0.006701657024226823,-0.05796708061015168,0.07171488779139615,0.08090061051530709,-0.04080107646100204,0.035542932617146986,-0.0012622066591285604,-0.05821329155619224,0.010529881588233522,0.20901659847169296,-0.0925093724026962,0.020651559334117837,-0.07580775680611024,0.044485283068708394,-0.013156160427530008,0.16481059924719696,-0.08482412446256388,-0.007600864051169426,-0.04138763453772668,-0.14145470643129202,-0.038440867437726414,0.06044684991537057,-0.025917963946528753,-0.018014557019608385,0.1168965286849628,0.023381066418677147,-0.045237555881008897,0.0014647219565268644,-0.009227959721776435,-0.14532361195978555,0.5452178921122383
0.3003003003003003,-0.18778782359685542,0.012228522852242463,-0.0344660119479264,-0.042099489183262825,0.08974693351405481,0.03287688719177442,-0.040988000976719674,0.03581779177907463,-0.004196280013519712,0.02045509414761931,0.04712572482558752,0.2725891611188486,-0.10445706558559273,-0.08791189980215884,0.0730585784965132,-0.07855695840100663,-0.033004026559846814,0.08050940526510306,-0.018592009102415447,-0.04676659833803234,0.07904818796367424,0.05783193984958386,0.2018676877194395,0.16253528769671208,-0.06068793283992895,-0.1293791128313505,-0.2102188371716043,-0.05573559445183811,-0.023989209839992077,0.24837798121585974,0.233599166970599,-0.07294281205954153,0.07545498707632305,-0.07638656614472186,-0.14490956414966627,0.058651205009852526,-0.07372073428426017,0.2855889533938179,-0.07629368936862588,0.15512794898835552,0.14533916407800201,0.04674865205126909,-0.030520706585494738,0.20449943656067066,-0.09980535487404812,0.020570534773931354,0.17617161155847635,0.052805492200198714,-0.20238516582853588,0.13025066467912672,-0.1138317861468976,-0.023124556482749366,-0.1312161029771533,-0.06321433231707106,-0.056828113755473184,0.06503461878523523,-0.0060578133087083475,-0.09758873453220253,0.1067841853982086,0.007694639767601836,0.04035434074932284,0.005649714537773828,0.03356311991331635,-0.14528489351712623,0.02806441678616738,0.09121516307391699,-0.12589017868183297,-0.07773112559806038,-0.1694375005246181,-0.0031679029993442144,-0.012657843703752125,-0.05744830130441132,0.07001990206848346,0.07900501660174945,-0.051194403383043624,0.03309716789378983,0.0027500643208499377,-0.05134154421166843,0.011396912715097662,0.20225710192805085,-0.08371713089666354,0.024404253871216135,-0.07208557502085657,0.03991979300718709,-0.015724717328200914,0.17050610221914422,-0.08165812294503393,-0.007650762064340418,-0.04096149220066117,-0.13924423847891113,-0.03954086322915737,0.06323429046538119,-0.02965167149176667,-0.022074216257873217,0.11535938858705606,0.01656528733595627,-0.051403501521951514,0.008384940913563062,-0.004079575970270825,-0.15217577790912254,0.5472446790677146
0.3503503503503504,-0.18527848760227988,0.016720290823208632,-0.03294292406759457,-0.0461513221480999,0.08119929874070438,0.040505312370371215,-0.04269930870046301,0.04199101478773415,-0.004315278475969509,0.03598113186009565,0.04590510294877828,0.2800628802938276,-0.105740072270532,-0.08601365444648403,0.07004780835150703,-0.07171434056788516,-0.03995656842892454,0.08067572825453567,-0.01651862261583153,-0.043949738421800374,0.08333779004979175,0.049761844374488086,0.19923474061018964,0.172252518686701,-0.06569906473598236,-0.13399686890630438,-0.20781828761453938,-0.04961174729022366,-0.024879299485334294,0.24628151813349178,0.23483375174246787,-0.07491445282174228,0.07976467550666241,-0.06811486342783203,-0.144879578893075,0.06161154652454775,-0.06599819992397736,0.28329698915989254,-0.07072463497491319,0.1636711739804862,0.14330696582151298,0.048530625014589435,-0.028622785642805536,0.20135784290478756,-0.08602268924558173,0.020093954736697173,0.1752789433664101,0.05707189281330165,-0.2017302739474334,0.13002131332633093,-0.10625617032335283,-0.012418089003163733,-0.12142707015954575,-0.06240413563828235,-0.054353181565156054,0.07225501068139349,-0.0035978573655927413,-0.09807038948386101,0.112814333248607,0.006987721319667941,0.04881430745508138,0.008764669003323301,0.03284881576405437,-0.14082843436793172,0.027422710018358616,0.08993978907600571,-0.12147547579827346,-0.08689353190564647,-0.17341704251273607,-0.004528848485433277,-0.018670372320934797,-0.05687368684731658,0.06806150928865534,0.07682351254590175,-0.06154755805762843,0.03048046853466045,0.006667404592379725,-0.04442925593172813,0.0121473572005484,0.19490301221065934,-0.07480326426889525,0.02800778510729698,-0.06827089922115591,0.03516628112697327,-0.01834193519343387,0.1756865320424123,-0.07837565311736142,-0.007769542115133908,-0.040520805677004834,-0.13677307867152438,-0.04062987279330666,0.06577531846570335,-0.03339916016756968,-0.026166634251949598,0.11344528937621642,0.009619977417513643,-0.05752875118922439,0.01519611672866667,0.0009909818150868823,-0.15873486525108613,0.5503824506411501
0.4004004004004004,-0.1824222708920064,0.021053036624554836,-0.031454477586037276,-0.05020471627781284,0.07233115509937302,0.04791514615226888,-0.04442082310483965,0.0479419254806463,-0.004540615842340855,0.0512999089165343,0.04445236598255712,0.28671803976688665,-0.10687540099737183,-0.08401713564816173,0.06674445807682303,-0.06480926170805047,-0.04692618612949952,0.08052285364925536,-0.014521011942638022,-0.04113995350444798,0.08730152744717924,0.04144997466027864,0.1959856666534952,0.18142119939435924,-0.07066280077116513,-0.13839617830298684,-0.20501440675357638,-0.04348079471233869,-0.025824225754941144,0.24345110026094935,0.2353630524815075,-0.07681561792338841,0.08375744805959447,-0.05978971452045896,-0.1446038913762498,0.06430043639895086,-0.05822752052487038,0.28017836544853936,-0.06509559825701422,0.1716873405384463,0.14079871098348082,0.05007390730782123,-0.026770325820275068,0.19759480512394176,-0.07214172754844345,0.019449903240227086,0.17383014525851467,0.06107821127999993,-0.20068729810035354,0.12934917910747668,-0.09853158398305506,-0.0017976670624602056,-0.11145107153630343,-0.06155479519943948,-0.051859269107688795,0.07917729454173998,-0.0012460370970417299,-0.09842357508204588,0.11844479285348682,0.006146155775870973,0.057034873011531144,0.011740526033934441,0.03193509579907743,-0.1361364189892437,0.026595177034588864,0.08832201578336643,-0.11687368587721392,-0.09595546112940813,-0.17707941059414764,-0.005995597992429665,-0.0247532877259035,-0.05627377955547973,0.06581551103497467,0.07433245871160858,-0.07186371425635028,0.0276702848498668,0.01045089999586368,-0.037522841706831726,0.012750232359935573,0.18694364439467004,-0.06581920045198883,0.03142402481517321,-0.06440238644112786,0.030207549374605312,-0.021030362412697262,0.18030981114941438,-0.07501403910600932,-0.007986009918814981,-0.04009578186212172,-0.13407651921139377,-0.04173427190909396,0.06803446672194201,-0.03718014760507376,-0.0303106647594379,0.11112992170077887,0.0025334279584110896,-0.0636270674221777,0.02185208764482352,0.005941911247236203,-0.1650135499768837,0.5540779894339163
0.45045045045045046,-0.17925220897801689,0.025190026786557594,-0.030030282443226208,-0.05427540200739154,0.06313883066502424,0.05506194852024261,-0.04617411480295721,0.05362973770429587,-0.004897609891714621,0.06634717740097491,0.04274527016245046,0.2925120895979708,-0.10788609047759354,-0.08195322581111175,0.0631309187574005,-0.0578848976832461,-0.053921306432950386,0.08002528218768887,-0.012630062221317892,-0.038370162809761243,0.09090359086537149,0.03289126559735016,0.19210272099965517,0.18999248478144662,-0.07559259143489384,-0.14259190511381387,-0.20184009902590136,-0.03738397378550831,-0.0268475042220161,0.23986793422701994,0.23515986142234907,-0.07866742804355928,0.08739742272628777,-0.05145785184085539,-0.14410907419200494,0.06668525819019765,-0.05045403983979172,0.27621501069827464,-0.059446559237145945,0.17913049008843765,0.13779479933735217,0.051348751655082896,-0.024993848726998228,0.19319386558760104,-0.05822311669911477,0.018614111172358713,0.1718029636055275,0.06478853166579632,-0.19928473254893744,0.1282100632434517,-0.09070325543909837,0.00868422842424383,-0.1013389740684425,-0.06069432030345909,-0.049378504506271126,0.08575825141477879,0.0009658752427615827,-0.09867328891078607,0.12363558062710038,0.005146168696733192,0.06496956692881607,0.01454395047928027,0.030798366289213626,-0.13124648063925395,0.025558008250930964,0.08634001276398745,-0.11212221620774589,-0.10492009985968234,-0.18044131452617954,-0.007590360190508825,-0.03091723743035509,-0.055675964028065655,0.06326165026088738,0.07151221179248156,-0.08214291736595744,0.024647772791705356,0.014065192655744003,-0.030665480743124196,0.013178146161119043,0.1783730505317524,-0.056813322112450486,0.03461853490887834,-0.060515607481848505,0.02503013472751615,-0.02380914797201892,0.18433847843165857,-0.07160758218727722,-0.008325505468230054,-0.039713367360600396,-0.13118719574990004,-0.0428771767509885,0.06998019507641712,-0.04101104648011211,-0.03452181121708061,0.10839320224949021,-0.004702494957853769,-0.06970905916124852,0.02831030168960789,0.010734930619427874,-0.1710219892952398,0.557705889364874
