epoch,loss
0,0.50166035
1,0.7972727
2,0.17177667
3,0.4836466
4,0.27116308
5,0.05643714
6,0.15116525
7,0.24967346
8,0.17084599
9,0.06936577
10,0.07099598
11,0.12890494
12,0.140374
13,0.08958493
14,0.03461554
15,0.022973064
16,0.04699815
17,0.06527728
18,0.054104872
19,0.027221698
20,0.011823906
21,0.018534278
22,0.034823127
23,0.041785777
24,0.03334914
25,0.01912443
26,0.012121954
27,0.015857238
28,0.022652473
29,0.023151716
30,0.016058274
31,0.0080661755
32,0.005799639
33,0.009302216
34,0.013163612
35,0.012821191
36,0.008901282
37,0.005634725
38,0.0059433347
39,0.00862964
40,0.010219633
41,0.0089201825
42,0.006212964
43,0.0047496078
44,0.0053804256
45,0.0065925233
46,0.0065458594
47,0.005118453
48,0.0037719142
49,0.003716647
50,0.0046158778
51,0.005183151
52,0.0047540995
53,0.0039168242
54,0.0036176215
55,0.004005047
56,0.0043870774
57,0.004174952
58,0.0035606408
59,0.003175694
60,0.0032847282
61,0.0035370504
62,0.0034914117
63,0.0031651007
64,0.0029336675
65,0.0030050136
66,0.0031846159
67,0.0031783937
68,0.0029725435
69,0.0028027238
70,0.0028142922
71,0.0028924749
72,0.0028548269
73,0.002701549
74,0.0025873699
75,0.0025945678
76,0.0026377754
77,0.0026054615
78,0.0025119286
79,0.0024552227
80,0.002468736
81,0.0024847663
82,0.0024426016
83,0.0023703105
84,0.0023313323
85,0.0023313647
86,0.0023214992
87,0.0022772888
88,0.0022298242
89,0.0022123174
90,0.0022118923
91,0.0021951739
92,0.002159223
93,0.00212996
94,0.0021189898
95,0.002108922
96,0.0020841006
97,0.0020537484
98,0.0020342623
99,0.0020237062
100,0.002008048
101,0.0019845252
102,0.0019638543
103,0.0019514114
104,0.0019396861
105,0.0019218582
106,0.0019020376
107,0.0018868782
108,0.0018747345
109,0.0018597614
110,0.0018419843
111,0.0018263776
112,0.0018141712
113,0.001801561
114,0.0017866404
115,0.0017720407
116,0.0017597831
117,0.0017480198
118,0.0017346739
119,0.001720893
120,0.0017086106
121,0.0016972548
122,0.0016851705
123,0.0016725769
124,0.0016608863
125,0.0016501007
126,0.00163904
127,0.0016275098
128,0.001616426
129,0.0016060369
130,0.0015955927
131,0.0015848181
132,0.0015742993
133,0.0015643359
134,0.0015544748
135,0.0015444418
136,0.0015345735
137,0.0015251101
138,0.0015157672
139,0.0015063166
140,0.0014969676
141,0.0014879112
142,0.0014789838
143,0.0014700176
144,0.001461149
145,0.0014525134
146,0.0014439961
147,0.0014354764
148,0.0014270445
149,0.0014187837
150,0.0014106187
151,0.001402471
152,0.0013944014
153,0.0013864693
154,0.0013786199
155,0.0013708053
156,0.0013630704
157,0.0013554463
158,0.001347894
159,0.0013403798
160,0.0013329358
161,0.0013255803
162,0.0013182843
163,0.0013110323
164,0.0013038458
165,0.0012967349
166,0.001289678
167,0.0012826653
168,0.0012757117
169,0.0012688229
170,0.0012619809
171,0.0012551792
172,0.0012484358
173,0.0012417443
174,0.0012350942
175,0.0012284879
176,0.0012219329
177,0.0012154245
178,0.0012089538
179,0.0012025265
180,0.0011961438
