epoch,loss
0,0.0056918175
1,0.0005234353
2,0.0036078282
3,0.0023378374
4,0.0004124037
5,0.0002247132
6,0.0010638437
7,0.0014274606
8,0.00096796546
9,0.0003060624
10,6.635915e-05
11,0.00033127237
12,0.00067450193
13,0.00069220253
14,0.00041245882
15,0.00012341264
16,4.609549e-05
17,0.00017604324
18,0.00033773674
19,0.00037009388
20,0.00025687844
21,0.00010534343
22,3.284567e-05
23,7.212017e-05
24,0.00015967072
25,0.00020273107
26,0.00016284556
27,8.0337195e-05
28,2.5008194e-05
29,3.1561896e-05
30,7.663821e-05
31,0.00010844545
32,9.6056916e-05
33,5.292941e-05
34,1.7988248e-05
35,1.71441e-05
36,4.1543637e-05
37,6.0739636e-05
38,5.433765e-05
39,2.9589799e-05
40,1.0099095e-05
41,1.0757887e-05
42,2.5012114e-05
43,3.4451336e-05
44,2.8580947e-05
45,1.4000154e-05
46,5.0484427e-06
47,8.2235965e-06
48,1.6852075e-05
49,1.9861012e-05
50,1.3893104e-05
51,5.6395443e-06
52,3.2054936e-06
53,7.2786784e-06
54,1.1546186e-05
55,1.060591e-05
56,5.703588e-06
57,2.3327054e-06
58,3.4730322e-06
59,6.5912977e-06
60,7.341771e-06
61,4.859792e-06
62,2.2335141e-06
63,2.2433694e-06
64,4.1197304e-06
65,5.0185454e-06
66,3.7721654e-06
67,2.0449907e-06
68,1.8388547e-06
69,2.9601667e-06
70,3.6051129e-06
71,2.8821034e-06
72,1.7917829e-06
73,1.6393312e-06
74,2.3130015e-06
75,2.6671746e-06
76,2.177427e-06
77,1.5145275e-06
78,1.4703354e-06
79,1.8921339e-06
80,2.040662e-06
81,1.6757248e-06
82,1.2921556e-06
83,1.3274494e-06
84,1.5796718e-06
85,1.592335e-06
86,1.3216725e-06
87,1.125975e-06
88,1.2029498e-06
89,1.3406719e-06
90,1.2826282e-06
91,1.0959739e-06
92,1.0211947e-06
93,1.0998803e-06
94,1.1497693e-06
95,1.0645128e-06
96,9.5339084e-07
97,9.466447e-07
98,1.0011703e-06
99,9.931333e-07
100,9.1429894e-07
101,8.6419027e-07
102,8.83042e-07
103,9.013285e-07
104,8.635059e-07
105,8.097318e-07
106,7.985326e-07
107,8.138602e-07
108,8.0231194e-07
109,7.6233005e-07
110,7.378632e-07
111,7.414897e-07
112,7.3993823e-07
113,7.14924e-07
114,6.89692e-07
115,6.846109e-07
